candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence,direction,phase256_policy_bucket,phase256_score,phase256_prominence_action,phase256_ready_for_expansion,phase256_adjustment_reason,context_must_not_rescue_bad_count,ema_htf_policy_label,ewo_policy_label,phase257_policy_warnings,phase257_policy_reasons,diagnostic_only,expansion_origin,phase256_policy_bucket_exact,phase256_score_exact,phase256_prominence_action_exact,phase256_ready_for_expansion_exact,phase256_policy_source,symbol_timeframe_degree_family_size,group_timeframe_degree_family_size,percentile_scope_used,robust_prominence_percentile,percentile_family_size,percentile_confidence
impulse_exp252_forex_eurjpy_h4_intermediate_impulse_007,h4_d1,Forex Majors,EURJPY.r,H4,intermediate,impulse,usable_provisional_structure,100.0,0.185072,0.088889,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\matches\008_impulse_exp252_forex_eurjpy_h4_intermediate_impulse_007.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,usable_provisional_structure,100.0,no_change,yes,No 2.5.6 prominence adjustment required.,False,ema_htf_context_support,relative_wave_role_support,scale is ambiguous,No 2.5.6 prominence adjustment required.,True,reused_phase256_existing_policy,usable_provisional_structure,100.0,no_change,yes,phase256_exact,0,8,not_available,,0,not_available
impulse_exp252_forex_eurusd_h4_major_impulse_016,h4_d1,Forex Majors,EURUSD.r,H4,major,impulse,usable_provisional_structure,85.0,0.472202,0.151111,balanced,acceptable_for_timeframe,acceptable_for_timeframe,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\near_misses\009_impulse_exp252_forex_eurusd_h4_major_impulse_016.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,usable_provisional_structure,85.0,no_change,yes,No 2.5.6 prominence adjustment required.,False,ema_htf_context_support,relative_wave_role_support,major is higher-degree context; H4/D1 near_miss stays provisional,No 2.5.6 prominence adjustment required.,True,reused_phase256_existing_policy,usable_provisional_structure,85.0,no_change,yes,phase256_exact,0,8,not_available,,0,not_available
impulse_exp252_metals_xagusd_h4_major_impulse_002,h4_d1,Metals,XAGUSD.r,H4,major,impulse,usable_provisional_structure,70.0,0.168387,0.243333,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\near_misses\010_impulse_exp252_metals_xagusd_h4_major_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,usable_provisional_structure,70.0,no_change,yes,No 2.5.6 prominence adjustment required.,False,ema_htf_context_support,relative_wave_role_support,major is higher-degree context; H4/D1 near_miss stays provisional; scale is ambiguous,No 2.5.6 prominence adjustment required.,True,reused_phase256_existing_policy,usable_provisional_structure,70.0,no_change,yes,phase256_exact,0,5,not_available,,0,not_available
impulse_exp252_index_aus200_h4_major_impulse_016,h4_d1,Index,AUS200,H4,major,impulse,usable_provisional_structure,75.0,0.868578,0.153333,large,acceptable_for_timeframe,acceptable_for_timeframe,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\near_misses\011_impulse_exp252_index_aus200_h4_major_impulse_016.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,usable_provisional_structure,75.0,no_change,yes,No 2.5.6 prominence adjustment required.,False,ema_htf_correction_context,relative_wave_role_support,major is higher-degree context; H4/D1 near_miss stays provisional; htf_conflict_warning,No 2.5.6 prominence adjustment required.,True,reused_phase256_existing_policy,usable_provisional_structure,75.0,no_change,yes,phase256_exact,5,5,not_available,,0,not_available
impulse_exp252_forex_eurusd_h4_major_impulse_029,h4_d1,Forex Majors,EURUSD.r,H4,major,impulse,exclude_from_guided_search,51.0,0.488448,0.068889,medium_small,too_small_for_timeframe,low_prominence_vs_window,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\near_misses\012_impulse_exp252_forex_eurusd_h4_major_impulse_029.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,51.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,relative_wave_role_support,major is higher-degree context; H4/D1 near_miss stays provisional; count is too small or short relative to visible window; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,51.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
partial_123_exp252_forex_audjpy_h4_intermediate_partial123_002,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,partial_123,exclude_from_guided_search,0.0,0.147978,0.067778,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\013_partial_123_exp252_forex_audjpy_h4_intermediate_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
partial_123_exp252_metals_xagusd_h4_intermediate_partial123_002,h4_d1,Metals,XAGUSD.r,H4,intermediate,partial_123,exclude_from_guided_search,0.0,0.044849,0.054444,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\014_partial_123_exp252_metals_xagusd_h4_intermediate_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
partial_123_exp252_index_aus200_h4_intermediate_partial123_001,h4_d1,Index,AUS200,H4,intermediate,partial_123,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\015_partial_123_exp252_index_aus200_h4_intermediate_partial123_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
partial_123_exp252_forex_audjpy_h4_intermediate_partial123_004,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,partial_123,exclude_from_guided_search,0.0,0.147364,0.084444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\016_partial_123_exp252_forex_audjpy_h4_intermediate_partial123_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
partial_123_exp252_forex_audjpy_h4_minor_partial123_002,h4_d1,Forex Majors,AUDJPY.r,H4,minor,partial_123,exclude_from_guided_search,0.0,0.084982,0.036667,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\017_partial_123_exp252_forex_audjpy_h4_minor_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
partial_123_exp252_metals_xagusd_h4_minor_partial123_002,h4_d1,Metals,XAGUSD.r,H4,minor,partial_123,exclude_from_guided_search,0.0,0.025501,0.044444,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\018_partial_123_exp252_metals_xagusd_h4_minor_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
partial_123_exp252_index_aus200_h4_minor_partial123_001,h4_d1,Index,AUS200,H4,minor,partial_123,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\019_partial_123_exp252_index_aus200_h4_minor_partial123_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
partial_123_exp252_forex_audjpy_h4_minor_partial123_004,h4_d1,Forex Majors,AUDJPY.r,H4,minor,partial_123,exclude_from_guided_search,0.0,0.089738,0.038889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\020_partial_123_exp252_forex_audjpy_h4_minor_partial123_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
partial_123_exp252_forex_audjpy_h4_major_partial123_002,h4_d1,Forex Majors,AUDJPY.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.205604,0.113333,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\021_partial_123_exp252_forex_audjpy_h4_major_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
partial_123_exp252_metals_xagusd_h4_major_partial123_002,h4_d1,Metals,XAGUSD.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.053223,0.07,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\022_partial_123_exp252_metals_xagusd_h4_major_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
partial_123_exp252_index_aus200_h4_major_partial123_001,h4_d1,Index,AUS200,H4,major,partial_123,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\023_partial_123_exp252_index_aus200_h4_major_partial123_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
partial_123_exp252_forex_audjpy_h4_major_partial123_005,h4_d1,Forex Majors,AUDJPY.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.071125,0.088889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\024_partial_123_exp252_forex_audjpy_h4_major_partial123_005.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
